"","MT$time_ms","MT$y_index_right","hand"
"14694",293880,-1442.21,"right"
"14695",293900,-1445.3,"right"
"14696",293920,-1442.16,"right"
"14697",293940,-1442.15,"right"
"14698",293960,-1442.73,"right"
"14699",293980,-1442.97,"right"
"14700",294000,-1442.1,"right"
"14701",294020,-1443.51,"right"
"14702",294040,-1443.52,"right"
"14703",294060,-1442.29,"right"
"14704",294080,-1443.47,"right"
"14705",294100,-1443.32,"right"
"14706",294120,-1443.39,"right"
"14707",294140,-1442.24,"right"
"14708",294160,-1442.58,"right"
"14709",294180,-1442.81,"right"
"14710",294200,-1442.64,"right"
"14711",294220,-1442.78,"right"
"14712",294240,-1443.39,"right"
"14713",294260,-1442.31,"right"
"14714",294280,-1443.34,"right"
"14715",294300,-1443.36,"right"
"14716",294320,-1444.5,"right"
"14717",294340,-1442.4,"right"
"14718",294360,-1442.29,"right"
"14719",294380,-1442.57,"right"
"14720",294400,-1442.78,"right"
"14721",294420,-1443.54,"right"
"14722",294440,-1442.63,"right"
"14723",294460,-1442.62,"right"
"14724",294480,-1444.47,"right"
"14725",294500,-1442.11,"right"
"14726",294520,-1442.21,"right"
"14727",294540,-1442.26,"right"
"14728",294560,-1442.26,"right"
"14729",294580,-1442.15,"right"
"14730",294600,-1444.46,"right"
"14731",294620,-1442.55,"right"
"14732",294640,-1444.46,"right"
"14733",294660,-1443.23,"right"
"14734",294680,-1444.37,"right"
"14735",294700,-1444.42,"right"
"14736",294720,-1444.36,"right"
"14737",294740,-1444.31,"right"
"14738",294760,-1444.37,"right"
"14739",294780,-1444.75,"right"
"14740",294800,-1444.26,"right"
"14741",294820,-1445.64,"right"
"14742",294840,-1445.13,"right"
"14743",294860,-1443.19,"right"
"14744",294880,-1445.01,"right"
"14745",294900,-1445.63,"right"
"14746",294920,-1444.26,"right"
"14747",294940,-1445.04,"right"
"14748",294960,-1445.65,"right"
"14749",294980,-1444.02,"right"
"14750",295000,-1445.52,"right"
"14751",295020,-1443.05,"right"
"14752",295040,-1444.07,"right"
"14753",295060,-1443.99,"right"
"14754",295080,-1445.6,"right"
"14755",295100,-1443.96,"right"
"14756",295120,-1445.43,"right"
"14757",295140,-1444.21,"right"
"14758",295160,-1443.86,"right"
"14759",295180,-1444.14,"right"
"14760",295200,-1443.35,"right"
"14761",295220,-1446.61,"right"
"14762",295240,-1445.01,"right"
"14763",295260,-1446.86,"right"
"14764",295280,-1445.09,"right"
"14765",295300,-1445.1,"right"
"14766",295320,-1444.97,"right"
"14767",295340,-1445.07,"right"
"14768",295360,-1445.3,"right"
"14769",295380,-1446.71,"right"
"14770",295400,-1444.93,"right"
"14771",295420,-1446.56,"right"
"14772",295440,-1447.35,"right"
"14773",295460,-1444.3,"right"
"14774",295480,-1444.22,"right"
"14775",295500,-1444.46,"right"
"14776",295520,-1445.64,"right"
"14777",295540,-1445.67,"right"
"14778",295560,-1445.69,"right"
"14779",295580,-1442.08,"right"
"14780",295600,-1440.79,"right"
"14781",295620,-1438.36,"right"
"14782",295640,-1436.1,"right"
"14783",295660,-1433.72,"right"
"14784",295680,-1433.01,"right"
"14785",295700,-1432.4,"right"
"14786",295720,-1432.8,"right"
"14787",295740,-1432.32,"right"
"14788",295760,-1431.69,"right"
"14789",295780,-1432.29,"right"
"14790",295800,-1430.47,"right"
"14791",295820,-1430.4,"right"
"14792",295840,-1430.48,"right"
"14793",295860,-1428.62,"right"
"14794",295880,-1429.74,"right"
"14795",295900,-1428.99,"right"
"14796",295920,-1430.47,"right"
"14797",295940,-1430.3,"right"
"14798",295960,-1430.41,"right"
"14799",295980,-1430.26,"right"
"14800",296000,-1428.5,"right"
"14801",296020,-1429.29,"right"
"14802",296040,-1428.26,"right"
"14803",296060,-1427.46,"right"
"14804",296080,-1427.01,"right"
"14805",296100,-1427.03,"right"
"14806",296120,-1425.03,"right"
"14807",296140,-1425.04,"right"
"14808",296160,-1425.25,"right"
"14809",296180,-1425.32,"right"
"14810",296200,-1427.79,"right"
"14811",296220,-1428.71,"right"
"14812",296240,-1429.92,"right"
"14813",296260,-1429.71,"right"
"14814",296280,-1427.72,"right"
"14815",296300,-1429.73,"right"
"14816",296320,-1429.7,"right"
"14817",296340,-1430.02,"right"
"14818",296360,-1430.72,"right"
"14819",296380,-1430.13,"right"
"14820",296400,-1430.58,"right"
"14821",296420,-1430.61,"right"
"14822",296440,-1431.21,"right"
"14823",296460,-1431.6,"right"
"14824",296480,-1430.34,"right"
"14825",296500,-1427.77,"right"
"14826",296520,-1427.33,"right"
"14827",296540,-1427.34,"right"
"14828",296560,-1428.07,"right"
"14829",296580,-1427.41,"right"
"14830",296600,-1427.29,"right"
"14831",296620,-1427.36,"right"
"14832",296640,-1428.08,"right"
"14833",296660,-1426.84,"right"
"14834",296680,-1427.26,"right"
"14835",296700,-1426.71,"right"
"14836",296720,-1425.03,"right"
"14837",296740,-1427.79,"right"
"14838",296760,-1425.71,"right"
"14839",296780,-1425,"right"
"14840",296800,-1425.8,"right"
"14841",296820,-1427.87,"right"
"14842",296840,-1426.25,"right"
"14843",296860,-1425.83,"right"
"14844",296880,-1425.87,"right"
"14845",296900,-1430.07,"right"
"14846",296920,-1427.8,"right"
"14847",296940,-1429.12,"right"
"14848",296960,-1427.9,"right"
"14849",296980,-1426.43,"right"
"14850",297000,-1426.14,"right"
"14851",297020,-1429.82,"right"
"14852",297040,-1430.1,"right"
"14853",297060,-1430.07,"right"
"14854",297080,-1430.02,"right"
"14855",297100,-1430.16,"right"
"14856",297120,-1428.2,"right"
"14857",297140,-1428.91,"right"
"14858",297160,-1427.45,"right"
"14859",297180,-1429.79,"right"
"14860",297200,-1427.51,"right"
"14861",297220,-1430.86,"right"
"14862",297240,-1428.05,"right"
"14863",297260,-1430.18,"right"
"14864",297280,-1429.59,"right"
"14865",297300,-1430.77,"right"
"14866",297320,-1428.5,"right"
"14867",297340,-1430.85,"right"
"14868",297360,-1427.22,"right"
"14869",297380,-1428.58,"right"
"14870",297400,-1427.6,"right"
"14871",297420,-1427.57,"right"
"14872",297440,-1430.86,"right"
"14873",297460,-1430.82,"right"
"14874",297480,-1430.95,"right"
"14875",297500,-1431.11,"right"
"14876",297520,-1429.01,"right"
"14877",297540,-1428.99,"right"
"14878",297560,-1425.6,"right"
"14879",297580,-1425.37,"right"
"14880",297600,-1425.04,"right"
"14881",297620,-1424.94,"right"
"14882",297640,-1427.53,"right"
"14883",297660,-1424.64,"right"
"14884",297680,-1428.34,"right"
"14885",297700,-1425.51,"right"
"14886",297720,-1427.98,"right"
"14887",297740,-1426.26,"right"
"14888",297760,-1427.56,"right"
"14889",297780,-1427.78,"right"
"14890",297800,-1427.5,"right"
"14891",297820,-1426.46,"right"
"14892",297840,-1426.15,"right"
"14893",297860,-1426.46,"right"
"14894",297880,-1426.57,"right"
"14895",297900,-1426.3,"right"
"14896",297920,-1428.39,"right"
"14897",297940,-1428.67,"right"
"14898",297960,-1428.48,"right"
"14899",297980,-1426.53,"right"
"14900",298000,-1426.33,"right"
"14901",298020,-1427.42,"right"
"14902",298040,-1427.63,"right"
"14903",298060,-1425.26,"right"
"14904",298080,-1426.66,"right"
"14905",298100,-1427.85,"right"
"14906",298120,-1426.59,"right"
"14907",298140,-1427.8,"right"
"14908",298160,-1426.49,"right"
"14909",298180,-1427.67,"right"
"14910",298200,-1428.81,"right"
"14911",298220,-1429.92,"right"
"14912",298240,-1431.17,"right"
"14913",298260,-1432.17,"right"
"14914",298280,-1432.29,"right"
"14915",298300,-1432.19,"right"
"14916",298320,-1432.34,"right"
"14917",298340,-1432.34,"right"
"14918",298360,-1432.29,"right"
"14919",298380,-1432.46,"right"
"14920",298400,-1430.44,"right"
"14921",298420,-1432.3,"right"
"14922",298440,-1432.44,"right"
"14923",298460,-1431.53,"right"
"14924",298480,-1431.51,"right"
"14925",298500,-1429.28,"right"
"14926",298520,-1430.14,"right"
"14927",298540,-1429.25,"right"
"14928",298560,-1429.24,"right"
"14929",298580,-1427.88,"right"
"14930",298600,-1428.49,"right"
"14931",298620,-1429.05,"right"
"14932",298640,-1429.66,"right"
"14933",298660,-1429.62,"right"
"14934",298680,-1428.51,"right"
"14935",298700,-1430.34,"right"
"14936",298720,-1430.76,"right"
"14937",298740,-1431.21,"right"
"14938",298760,-1432.45,"right"
"14939",298780,-1432.55,"right"
"14940",298800,-1432.15,"right"
"14941",298820,-1432.48,"right"
"14942",298840,-1432.46,"right"
"14943",298860,-1432.54,"right"
"14944",298880,-1432.42,"right"
"14945",298900,-1432.44,"right"
"14946",298920,-1431.19,"right"
"14947",298940,-1431.27,"right"
"14948",298960,-1430.5,"right"
"14949",298980,-1430.53,"right"
"14950",299000,-1428.76,"right"
"14951",299020,-1428.55,"right"
"14952",299040,-1428.64,"right"
"14953",299060,-1428.56,"right"
"14954",299080,-1428.69,"right"
"14955",299100,-1428.59,"right"
"14956",299120,-1428.62,"right"
"14957",299140,-1428.41,"right"
"14958",299160,-1428.5,"right"
"14959",299180,-1428.6,"right"
"14960",299200,-1427.19,"right"
"14961",299220,-1429.09,"right"
"14962",299240,-1427.51,"right"
"14963",299260,-1426.31,"right"
"14964",299280,-1427.34,"right"
"14965",299300,-1426.29,"right"
"14966",299320,-1427.44,"right"
"14967",299340,-1426.16,"right"
"14968",299360,-1426.23,"right"
"14969",299380,-1428.57,"right"
"14970",299400,-1429.6,"right"
"14971",299420,-1429.64,"right"
"14972",299440,-1429.1,"right"
"14973",299460,-1429.65,"right"
"14974",299480,-1427.77,"right"
"14975",299500,-1428.42,"right"
"14976",299520,-1425.09,"right"
"14977",299540,-1427.31,"right"
"14978",299560,-1425.25,"right"
"14979",299580,-1424.98,"right"
"14980",299600,-1424.95,"right"
"14981",299620,-1424.96,"right"
"14982",299640,-1424.86,"right"
"14983",299660,-1424.9,"right"
"14984",299680,-1424.64,"right"
"14985",299700,-1425.11,"right"
"14986",299720,-1426.74,"right"
"14987",299740,-1425.7,"right"
"14988",299760,-1425.6,"right"
"14989",299780,-1425.32,"right"
"14990",299800,-1426.61,"right"
"14991",299820,-1424.78,"right"
"14992",299840,-1424.15,"right"
"14993",299860,-1423.79,"right"
"14994",299880,-1425.54,"right"
"14995",299900,-1426.84,"right"
"14996",299920,-1425.63,"right"
"14997",299940,-1425.72,"right"
"14998",299960,-1424.49,"right"
"14999",299980,-1426.85,"right"
"15000",3e+05,-1426.89,"right"
"15001",300020,-1425.08,"right"
"15002",300040,-1425.28,"right"
"15003",300060,-1425.25,"right"
"15004",300080,-1425.41,"right"
"15005",300100,-1426.61,"right"
"15006",300120,-1426.67,"right"
"15007",300140,-1427.92,"right"
"15008",300160,-1426.72,"right"
"15009",300180,-1427.81,"right"
"15010",300200,-1427.92,"right"
"15011",300220,-1425.86,"right"
"15012",300240,-1428.87,"right"
"15013",300260,-1428.41,"right"
"15014",300280,-1427.32,"right"
"15015",300300,-1429.99,"right"
"15016",300320,-1429.94,"right"
"15017",300340,-1426.31,"right"
"15018",300360,-1428.43,"right"
"15019",300380,-1427.6,"right"
"15020",300400,-1427.3,"right"
"15021",300420,-1428.89,"right"
"15022",300440,-1428.72,"right"
"15023",300460,-1428.71,"right"
"15024",300480,-1428.82,"right"
"15025",300500,-1428.78,"right"
"15026",300520,-1430,"right"
"15027",300540,-1427.48,"right"
"15028",300560,-1428.89,"right"
"15029",300580,-1428.94,"right"
"15030",300600,-1426.53,"right"
"15031",300620,-1426.89,"right"
"15032",300640,-1428.81,"right"
"15033",300660,-1427.33,"right"
"15034",300680,-1430.09,"right"
"15035",300700,-1429.14,"right"
"15036",300720,-1430.32,"right"
"15037",300740,-1428.61,"right"
"15038",300760,-1429.74,"right"
"15039",300780,-1431.53,"right"
"15040",300800,-1432.11,"right"
"15041",300820,-1433.8,"right"
"15042",300840,-1434.15,"right"
"15043",300860,-1433.41,"right"
"15044",300880,-1432.94,"right"
"15045",300900,-1434.7,"right"
"15046",300920,-1433.53,"right"
"15047",300940,-1435.91,"right"
"15048",300960,-1434.95,"right"
"15049",300980,-1437.29,"right"
"15050",301000,-1435.06,"right"
"15051",301020,-1434.99,"right"
"15052",301040,-1434.86,"right"
"15053",301060,-1435.35,"right"
"15054",301080,-1435.63,"right"
"15055",301100,-1434.98,"right"
"15056",301120,-1436.56,"right"
"15057",301140,-1435.93,"right"
"15058",301160,-1435.74,"right"
"15059",301180,-1435.94,"right"
"15060",301200,-1436.21,"right"
"15061",301220,-1437.08,"right"
"15062",301240,-1437.14,"right"
"15063",301260,-1436.98,"right"
"15064",301280,-1439.64,"right"
"15065",301300,-1439.57,"right"
"15066",301320,-1440.89,"right"
"15067",301340,-1442.35,"right"
"15068",301360,-1439.67,"right"
"15069",301380,-1444.61,"right"
"15070",301400,-1442.47,"right"
"15071",301420,-1440.86,"right"
"15072",301440,-1440.4,"right"
"15073",301460,-1442.76,"right"
"15074",301480,-1445.26,"right"
"15075",301500,-1441.05,"right"
"15076",301520,-1439.15,"right"
"15077",301540,-1437.76,"right"
"15078",301560,-1436.54,"right"
"15079",301580,-1437.7,"right"
"15080",301600,-1437.94,"right"
"15081",301620,-1438.65,"right"
"15082",301640,-1436.62,"right"
"15083",301660,-1437.91,"right"
"15084",301680,-1437.25,"right"
"15085",301700,-1437.76,"right"
"15086",301720,-1437.93,"right"
"15087",301740,-1437.95,"right"
"15088",301760,-1439.98,"right"
"15089",301780,-1439.98,"right"
"15090",301800,-1437.84,"right"
"15091",301820,-1441.32,"right"
"15092",301840,-1439.75,"right"
"15093",301860,-1441.18,"right"
"15094",301880,-1443.64,"right"
"15095",301900,-1439.7,"right"
"15096",301920,-1442.47,"right"
"15097",301940,-1442.48,"right"
"15098",301960,-1443.77,"right"
"15099",301980,-1441.48,"right"
"15100",302000,-1443.83,"right"
"15101",302020,-1444.55,"right"
"15102",302040,-1444.59,"right"
"15103",302060,-1440.89,"right"
"15104",302080,-1439.75,"right"
"15105",302100,-1439.85,"right"
"15106",302120,-1440.02,"right"
"15107",302140,-1439.83,"right"
"15108",302160,-1440.82,"right"
"15109",302180,-1438.54,"right"
"15110",302200,-1438.32,"right"
"15111",302220,-1439.64,"right"
"15112",302240,-1439.62,"right"
"15113",302260,-1437.4,"right"
"15114",302280,-1441.32,"right"
"15115",302300,-1439.75,"right"
"15116",302320,-1439.07,"right"
"15117",302340,-1438.88,"right"
"15118",302360,-1438.84,"right"
"15119",302380,-1437.21,"right"
"15120",302400,-1437.14,"right"
"15121",302420,-1437.12,"right"
"15122",302440,-1437.24,"right"
"15123",302460,-1437.16,"right"
"15124",302480,-1437.22,"right"
"15125",302500,-1435.99,"right"
"15126",302520,-1435.94,"right"
"15127",302540,-1437.13,"right"
"15128",302560,-1435.87,"right"
"15129",302580,-1436.57,"right"
"15130",302600,-1437.1,"right"
"15131",302620,-1436.93,"right"
"15132",302640,-1436.57,"right"
"15133",302660,-1435.75,"right"
"15134",302680,-1436.7,"right"
"15135",302700,-1435.76,"right"
"15136",302720,-1436.51,"right"
"15137",302740,-1435.86,"right"
"15138",302760,-1436.2,"right"
"15139",302780,-1436.36,"right"
"15140",302800,-1436.18,"right"
"15141",302820,-1436.13,"right"
"15142",302840,-1436.1,"right"
"15143",302860,-1436.26,"right"
"15144",302880,-1436.66,"right"
"15145",302900,-1437.31,"right"
"15146",302920,-1436.28,"right"
"15147",302940,-1435.72,"right"
"15148",302960,-1438.54,"right"
"15149",302980,-1440.46,"right"
"15150",303000,-1440.64,"right"
"15151",303020,-1437.16,"right"
"15152",303040,-1437.15,"right"
"15153",303060,-1437.09,"right"
"15154",303080,-1438.96,"right"
"15155",303100,-1437,"right"
"15156",303120,-1436.97,"right"
"15157",303140,-1438.02,"right"
"15158",303160,-1436.1,"right"
"15159",303180,-1438.01,"right"
"15160",303200,-1436.08,"right"
"15161",303220,-1437.09,"right"
"15162",303240,-1436.18,"right"
"15163",303260,-1435.87,"right"
"15164",303280,-1435.8,"right"
"15165",303300,-1435.65,"right"
"15166",303320,-1434.61,"right"
"15167",303340,-1435.85,"right"
"15168",303360,-1435.85,"right"
"15169",303380,-1433.4,"right"
"15170",303400,-1434.77,"right"
"15171",303420,-1433.76,"right"
"15172",303440,-1435.11,"right"
"15173",303460,-1435.72,"right"
"15174",303480,-1435.62,"right"
"15175",303500,-1433.42,"right"
"15176",303520,-1433.67,"right"
"15177",303540,-1432.47,"right"
"15178",303560,-1435.95,"right"
"15179",303580,-1432.57,"right"
"15180",303600,-1434.76,"right"
"15181",303620,-1431.41,"right"
"15182",303640,-1432.38,"right"
"15183",303660,-1431.64,"right"
"15184",303680,-1433.12,"right"
"15185",303700,-1431.52,"right"
"15186",303720,-1433.59,"right"
"15187",303740,-1431.45,"right"
"15188",303760,-1431.47,"right"
"15189",303780,-1431.26,"right"
"15190",303800,-1430.38,"right"
"15191",303820,-1430.33,"right"
"15192",303840,-1429.51,"right"
"15193",303860,-1430.11,"right"
"15194",303880,-1430.18,"right"
"15195",303900,-1430.27,"right"
"15196",303920,-1429.98,"right"
"15197",303940,-1430.27,"right"
"15198",303960,-1430.28,"right"
"15199",303980,-1430.21,"right"
"15200",304000,-1428.42,"right"
"15201",304020,-1428.6,"right"
"15202",304040,-1430.92,"right"
"15203",304060,-1429.7,"right"
"15204",304080,-1431.04,"right"
"15205",304100,-1430.46,"right"
"15206",304120,-1430.49,"right"
"15207",304140,-1430.51,"right"
"15208",304160,-1429.04,"right"
"15209",304180,-1429.58,"right"
"15210",304200,-1428.48,"right"
"15211",304220,-1431.26,"right"
"15212",304240,-1429.81,"right"
"15213",304260,-1429.86,"right"
"15214",304280,-1430.48,"right"
"15215",304300,-1430.32,"right"
"15216",304320,-1429.94,"right"
"15217",304340,-1431.16,"right"
"15218",304360,-1430.36,"right"
"15219",304380,-1430.9,"right"
"15220",304400,-1431.18,"right"
"15221",304420,-1431.15,"right"
"15222",304440,-1431.12,"right"
"15223",304460,-1431.16,"right"
"15224",304480,-1431.41,"right"
"15225",304500,-1430.9,"right"
"15226",304520,-1431.21,"right"
"15227",304540,-1431.99,"right"
"15228",304560,-1432.11,"right"
"15229",304580,-1432.46,"right"
"15230",304600,-1432.33,"right"
"15231",304620,-1432,"right"
"15232",304640,-1432.35,"right"
"15233",304660,-1431.06,"right"
"15234",304680,-1432.17,"right"
"15235",304700,-1432.39,"right"
"15236",304720,-1432.22,"right"
"15237",304740,-1432.03,"right"
"15238",304760,-1431.47,"right"
"15239",304780,-1433.21,"right"
"15240",304800,-1432.13,"right"
"15241",304820,-1432.39,"right"
"15242",304840,-1432.26,"right"
"15243",304860,-1432.77,"right"
"15244",304880,-1434.46,"right"
"15245",304900,-1434.55,"right"
"15246",304920,-1433.35,"right"
"15247",304940,-1433.55,"right"
"15248",304960,-1432.55,"right"
"15249",304980,-1433.93,"right"
"15250",305000,-1434.83,"right"
"15251",305020,-1433.43,"right"
"15252",305040,-1433.7,"right"
"15253",305060,-1433.19,"right"
"15254",305080,-1433.24,"right"
"15255",305100,-1433.45,"right"
"15256",305120,-1433.55,"right"
"15257",305140,-1434.61,"right"
"15258",305160,-1433.38,"right"
"15259",305180,-1434.51,"right"
"15260",305200,-1434.57,"right"
"15261",305220,-1436.47,"right"
"15262",305240,-1437.72,"right"
"15263",305260,-1436.67,"right"
"15264",305280,-1436.78,"right"
"15265",305300,-1436.4,"right"
"15266",305320,-1436.71,"right"
"15267",305340,-1437.93,"right"
"15268",305360,-1438.11,"right"
"15269",305380,-1439.37,"right"
"15270",305400,-1439.02,"right"
"15271",305420,-1438.96,"right"
"15272",305440,-1437.22,"right"
"15273",305460,-1437.06,"right"
"15274",305480,-1437.87,"right"
"15275",305500,-1438.83,"right"
"15276",305520,-1437.47,"right"
"15277",305540,-1436.94,"right"
"15278",305560,-1439.9,"right"
"15279",305580,-1438.67,"right"
"15280",305600,-1438.31,"right"
"15281",305620,-1436.74,"right"
"15282",305640,-1439.94,"right"
